@RELATION admission_stats

@ATTRIBUTE gender {Male, Female, Unknown}
@ATTRIBUTE Firgen REAL
@ATTRIBUTE famincome REAL
@ATTRIBUTE SATCRDG REAL
@ATTRIBUTE SATMATH REAL
@ATTRIBUTE SATWRTG REAL
@ATTRIBUTE SATTotal REAL
@ATTRIBUTE HSGPA REAL
@ATTRIBUTE ACTRead REAL
@ATTRIBUTE ACTMath REAL
@ATTRIBUTE ACTEngWrit REAL
@ATTRIBUTE APIScore REAL
@ATTRIBUTE FirstLang {English, EnglishandAnother, Another}
@ATTRIBUTE HSGPAunweighted REAL
@ATTRIBUTE Firststyrunitsforgpa REAL
@ATTRIBUTE Firststyeartotcumunits REAL
@ATTRIBUTE Firstyrcumgpa {0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0}

@DATA
Female,300.0,25967.0,520.0,500.0,510.0,1530.0,3.72,8.97391304348,9.24347826087,8.15652173913,4.4347826087,English,3.45,43.0,36.0,1.5
Male,0.0,90000.0,670.0,700.0,600.0,1970.0,3.8,8.97391304348,9.24347826087,8.15652173913,9.0,English,3.5,40.0,59.0,1.5
Female,0.0,9000.0,580.0,430.0,470.0,1480.0,3.12,8.97391304348,9.24347826087,8.15652173913,5.0,EnglishandAnother,3.12,45.0,40.0,1.5
Male,300.0,100000.0,660.0,570.0,510.0,1740.0,3.57,33.0,24.0,23.0,4.4347826087,English,3.35,47.0,62.0,1.5
Male,300.0,49000.0,480.0,520.0,490.0,1490.0,4.0,8.97391304348,9.24347826087,8.15652173913,5.0,Another,3.75,45.0,56.0,1.5
Male,300.0,10212.0,540.0,520.0,400.0,1460.0,4.0,23.0,26.0,19.0,3.0,EnglishandAnother,3.72,35.0,51.0,1.5
Unknown,300.0,20000.0,660.0,670.0,620.0,1950.0,3.56,8.97391304348,9.24347826087,8.15652173913,9.0,English,3.48,41.0,57.0,1.5
Female,300.0,15000.0,380.0,440.0,480.0,1300.0,3.77,8.97391304348,9.24347826087,8.15652173913,5.0,Another,3.59,38.0,28.0,1.5
Male,0.0,320000.0,434.956521739,447.130434783,424.0,1306.08695652,3.05,31.0,30.0,29.0,4.4347826087,English,2.95,45.0,53.0,1.5
Female,300.0,38000.0,434.956521739,447.130434783,424.0,1306.08695652,3.86,16.0,15.0,15.0,1.0,Another,3.68,45.0,64.0,1.5
Male,0.0,190000.0,690.0,600.0,680.0,1970.0,4.09,8.97391304348,9.24347826087,8.15652173913,7.0,English,3.72,47.0,82.0,1.5
Male,0.0,24000.0,660.0,680.0,650.0,1990.0,3.04,32.0,31.0,30.0,5.0,English,2.73,37.0,63.5,1.5
Male,0.0,75000.0,800.0,660.0,620.0,2080.0,3.0,8.97391304348,9.24347826087,8.15652173913,4.4347826087,English,2.8,50.0,35.0,1.5
Female,300.0,26000.0,520.0,390.0,550.0,1460.0,3.72,8.97391304348,9.24347826087,8.15652173913,2.0,Another,3.5,40.0,43.0,1.5
Female,300.0,74213.7043478,434.956521739,447.130434783,424.0,1306.08695652,3.3,18.0,17.0,20.0,8.0,Another,3.3,38.0,39.0,1.5
Female,300.0,74213.7043478,410.0,540.0,510.0,1460.0,3.96,8.97391304348,9.24347826087,8.15652173913,2.0,EnglishandAnother,3.82,43.0,47.0,1.5
Male,0.0,24700.0,510.0,570.0,520.0,1600.0,3.31,8.97391304348,9.24347826087,8.15652173913,4.0,Another,2.95,49.0,76.5,1.5
Female,300.0,23125.0,470.0,410.0,420.0,1300.0,3.66,8.97391304348,9.24347826087,8.15652173913,1.0,Another,3.66,35.0,40.0,1.5
Female,300.0,40000.0,550.0,380.0,550.0,1480.0,3.35,25.0,19.0,22.0,1.0,EnglishandAnother,3.14,40.0,30.0,1.5
Male,300.0,36583.0,620.0,620.0,530.0,1770.0,3.9,8.97391304348,9.24347826087,8.15652173913,3.0,Another,3.63,40.0,53.0,1.5
Female,300.0,18000.0,410.0,390.0,420.0,1220.0,3.5,8.97391304348,9.24347826087,8.15652173913,1.0,Another,3.4,45.0,40.0,1.5
Male,300.0,40972.0,434.956521739,447.130434783,424.0,1306.08695652,3.8,20.0,22.0,19.0,4.0,Another,3.8,47.0,50.0,1.5
Female,300.0,5000.0,550.0,520.0,500.0,1570.0,3.09,24.0,25.0,20.0,2.0,English,2.77,47.0,37.0,1.5
Female,300.0,37625.0,570.0,450.0,520.0,1540.0,2.8,20.0,16.0,20.0,7.0,EnglishandAnother,2.5,32.0,28.0,1.5
Female,300.0,12000.0,390.0,380.0,430.0,1200.0,3.33,18.0,18.0,15.0,2.0,Another,3.25,32.0,32.0,1.5
Male,300.0,14742.0,500.0,530.0,390.0,1420.0,3.79,8.97391304348,9.24347826087,8.15652173913,7.0,Another,3.51,40.0,108.5,1.5
Male,300.0,49000.0,434.956521739,447.130434783,424.0,1306.08695652,3.26,8.97391304348,9.24347826087,8.15652173913,3.0,EnglishandAnother,3.04,30.0,47.5,1.5
Male,0.0,180000.0,770.0,750.0,650.0,2170.0,3.25,8.97391304348,9.24347826087,8.15652173913,9.0,English,3.08,45.0,52.0,1.5
Male,300.0,14000.0,430.0,470.0,460.0,1360.0,3.27,8.97391304348,9.24347826087,8.15652173913,4.4347826087,English,3.18,35.0,30.0,1.5
Male,300.0,48000.0,530.0,650.0,500.0,1680.0,3.43113043478,8.97391304348,9.24347826087,8.15652173913,4.4347826087,Another,3.24739130435,32.0,41.0,1.5
Male,0.0,30000.0,600.0,560.0,560.0,1720.0,3.61,8.97391304348,9.24347826087,8.15652173913,5.0,English,3.46,50.0,59.0,1.5
Female,0.0,30000.0,520.0,550.0,490.0,1560.0,3.13,24.0,22.0,21.0,10.0,English,2.86,35.0,118.0,1.5
Female,0.0,1500.0,330.0,330.0,280.0,940.0,3.18,8.97391304348,9.24347826087,8.15652173913,1.0,Another,3.18,25.0,25.0,1.5
Female,300.0,40000.0,480.0,460.0,530.0,1470.0,3.45,8.97391304348,9.24347826087,8.15652173913,3.0,EnglishandAnother,3.27,45.0,48.0,1.5
Male,0.0,36648.0,520.0,650.0,510.0,1680.0,3.87,8.97391304348,9.24347826087,8.15652173913,5.0,EnglishandAnother,3.7,37.0,52.0,1.5
Female,300.0,74213.7043478,400.0,420.0,380.0,1200.0,3.5,8.97391304348,9.24347826087,8.15652173913,8.0,Another,3.16,39.0,44.0,1.5
Male,300.0,110000.0,410.0,540.0,430.0,1380.0,3.3,17.0,21.0,19.0,4.0,EnglishandAnother,3.2,37.0,40.0,1.5
Female,0.0,120000.0,710.0,660.0,610.0,1980.0,3.43,8.97391304348,9.24347826087,8.15652173913,10.0,EnglishandAnother,3.34,39.0,41.0,1.5
Male,300.0,38000.0,430.0,580.0,440.0,1450.0,3.52,20.0,23.0,14.0,1.0,Another,3.17,30.0,38.0,1.5
Female,0.0,10000.0,610.0,670.0,630.0,1910.0,3.61,8.97391304348,9.24347826087,8.15652173913,4.4347826087,EnglishandAnother,3.3,40.0,35.0,1.5
Female,300.0,10000.0,260.0,500.0,230.0,990.0,3.81,9.0,23.0,12.0,7.0,Another,3.63,35.0,64.0,1.5
Male,300.0,30500.0,434.956521739,447.130434783,424.0,1306.08695652,3.32,19.0,21.0,20.0,4.4347826087,Another,3.28,47.0,69.5,1.5
Male,300.0,20000.0,550.0,570.0,460.0,1580.0,4.0,8.97391304348,9.24347826087,8.15652173913,6.0,EnglishandAnother,3.75,47.0,53.0,1.5
Male,0.0,130000.0,650.0,610.0,640.0,1900.0,3.26,8.97391304348,9.24347826087,8.15652173913,6.0,EnglishandAnother,2.96,34.0,80.0,1.5
Male,0.0,90000.0,434.956521739,447.130434783,424.0,1306.08695652,2.35,8.97391304348,9.24347826087,8.15652173913,5.0,English,2.35,30.0,40.0,1.5
Female,300.0,18000.0,400.0,500.0,380.0,1280.0,3.85,15.0,24.0,16.0,5.0,Another,3.65,40.0,35.0,1.5
Female,300.0,24000.0,370.0,410.0,400.0,1180.0,3.38,8.97391304348,9.24347826087,8.15652173913,4.0,Another,3.07,40.0,60.5,1.5
Male,0.0,51500.0,370.0,710.0,520.0,1600.0,3.43113043478,8.97391304348,9.24347826087,8.15652173913,4.4347826087,Another,3.24739130435,30.0,40.0,1.5
Female,0.0,100000.0,434.956521739,447.130434783,424.0,1306.08695652,3.78,17.0,30.0,17.0,4.4347826087,Another,3.78,45.0,50.0,1.5
Female,300.0,4100.0,320.0,340.0,440.0,1100.0,3.55,8.97391304348,9.24347826087,8.15652173913,2.0,Another,3.2,35.0,48.0,1.5
Male,300.0,80000.0,450.666666667,476.0,442.666666667,1369.33333333,3.58,19.0,31.0,23.0,10.0,EnglishandAnother,3.41,37.0,49.5,1.0
Male,0.0,150000.0,620.0,720.0,650.0,1990.0,3.75,5.26666666667,5.66666666667,4.62222222222,7.0,English,3.41,20.0,45.0,1.0
Male,0.0,145000.0,450.666666667,476.0,442.666666667,1369.33333333,3.68,24.0,30.0,22.0,7.0,EnglishandAnother,3.59,39.0,57.0,1.0
Male,300.0,36000.0,490.0,520.0,490.0,1500.0,3.81,5.26666666667,5.66666666667,4.62222222222,6.0,Another,3.54,46.0,60.0,1.0
Male,300.0,85000.0,450.666666667,476.0,442.666666667,1369.33333333,3.26,20.0,17.0,21.0,5.06666666667,EnglishandAnother,3.11,38.0,28.0,1.0
Female,300.0,53509.0,660.0,510.0,670.0,1840.0,3.45,5.26666666667,5.66666666667,4.62222222222,9.0,Another,3.15,45.0,63.0,1.0
Female,300.0,30000.0,430.0,400.0,400.0,1230.0,3.72,5.26666666667,5.66666666667,4.62222222222,1.0,EnglishandAnother,3.45,30.0,38.0,1.0
Female,300.0,18000.0,570.0,560.0,540.0,1670.0,4.04,33.0,23.0,27.0,4.0,English,3.87,38.0,43.0,1.0
Female,0.0,20000.0,580.0,610.0,490.0,1680.0,3.83,5.26666666667,5.66666666667,4.62222222222,5.06666666667,Another,3.56,45.0,65.0,1.0
Female,300.0,14560.0,450.0,550.0,440.0,1440.0,3.61,5.26666666667,5.66666666667,4.62222222222,2.0,Another,3.35,33.0,42.5,1.0
Male,300.0,40225.0,510.0,410.0,510.0,1430.0,4.05,5.26666666667,5.66666666667,4.62222222222,2.0,Another,3.65,40.0,56.0,1.0
Female,0.0,52000.0,690.0,490.0,630.0,1810.0,3.69,5.26666666667,5.66666666667,4.62222222222,8.0,English,3.46,40.0,44.0,1.0
Female,0.0,0.0,450.666666667,476.0,442.666666667,1369.33333333,3.8,5.26666666667,5.66666666667,4.62222222222,8.0,English,3.65,45.0,34.0,1.0
Male,300.0,33600.0,460.0,500.0,320.0,1280.0,3.75,5.26666666667,5.66666666667,4.62222222222,7.0,Another,3.75,35.0,45.0,1.0
Male,0.0,80000.0,390.0,350.0,310.0,1050.0,3.5,5.26666666667,5.66666666667,4.62222222222,3.0,English,3.2,40.0,30.0,1.0
Male,0.0,130000.0,570.0,650.0,560.0,1780.0,3.08,5.26666666667,5.66666666667,4.62222222222,5.06666666667,English,3.08,45.0,39.0,1.0
Female,300.0,92000.0,380.0,540.0,450.0,1370.0,3.63,5.26666666667,5.66666666667,4.62222222222,9.0,English,3.45,38.0,33.0,1.0
Male,300.0,8400.0,460.0,490.0,480.0,1430.0,3.45,5.26666666667,5.66666666667,4.62222222222,2.0,Another,3.35,35.0,48.0,1.0
Female,300.0,45000.0,470.0,450.0,490.0,1410.0,3.48,5.26666666667,5.66666666667,4.62222222222,2.0,EnglishandAnother,3.16,35.0,30.0,1.0
Male,300.0,38000.0,600.0,670.0,640.0,1910.0,3.61,5.26666666667,5.66666666667,4.62222222222,3.0,Another,3.23,45.0,66.0,1.0
Female,300.0,94000.0,390.0,450.0,360.0,1200.0,3.86,5.26666666667,5.66666666667,4.62222222222,2.0,EnglishandAnother,3.73,40.0,44.5,1.0
Male,300.0,24641.0,270.0,410.0,420.0,1100.0,3.47,5.26666666667,5.66666666667,4.62222222222,6.0,EnglishandAnother,3.39,35.0,30.0,1.0
Male,300.0,3600.0,430.0,520.0,430.0,1380.0,3.78,19.0,19.0,21.0,4.0,EnglishandAnother,3.68,35.0,35.0,1.0
Male,300.0,60000.0,450.0,450.0,470.0,1370.0,3.29,14.0,18.0,18.0,5.06666666667,Another,3.12,40.0,52.5,1.0
Female,300.0,20400.0,530.0,490.0,580.0,1600.0,3.24,5.26666666667,5.66666666667,4.62222222222,10.0,EnglishandAnother,2.92,35.0,46.0,1.0
Male,300.0,54000.0,340.0,380.0,340.0,1060.0,3.26,5.26666666667,5.66666666667,4.62222222222,2.0,Another,3.26,30.0,35.0,1.0
Male,300.0,80000.0,560.0,670.0,520.0,1750.0,3.16,5.26666666667,5.66666666667,4.62222222222,6.0,Another,2.83,47.0,56.0,1.0
Female,300.0,18000.0,350.0,670.0,430.0,1450.0,3.85,18.0,28.0,20.0,7.0,Another,3.75,35.0,48.0,1.0
Female,0.0,147000.0,550.0,580.0,600.0,1730.0,4.09,5.26666666667,5.66666666667,4.62222222222,8.0,EnglishandAnother,3.76,45.0,35.0,1.0
Female,0.0,63000.0,740.0,660.0,660.0,2060.0,3.29,36.0,27.0,4.62222222222,8.0,English,3.12,40.0,52.0,1.0
Female,300.0,60008.0,490.0,560.0,530.0,1580.0,2.59,16.0,22.0,22.0,6.0,EnglishandAnother,2.59,43.0,38.0,1.0
Female,300.0,16600.0,550.0,500.0,540.0,1590.0,3.75,5.26666666667,5.66666666667,4.62222222222,3.0,English,3.48,40.0,38.0,1.0
Male,300.0,18000.0,490.0,620.0,350.0,1460.0,3.82,5.26666666667,5.66666666667,4.62222222222,5.06666666667,Another,3.82,35.0,43.0,1.0
Male,0.0,180000.0,560.0,500.0,480.0,1540.0,3.65,5.26666666667,5.66666666667,4.62222222222,8.0,Another,3.45,33.0,36.0,1.0
Male,300.0,45000.0,400.0,420.0,420.0,1240.0,3.54,5.26666666667,5.66666666667,4.62222222222,2.0,EnglishandAnother,3.27,23.0,38.0,1.0
Female,0.0,225000.0,550.0,580.0,570.0,1700.0,3.5,5.26666666667,5.66666666667,4.62222222222,9.0,Another,3.3,47.0,50.0,1.0
Female,300.0,1100.0,360.0,520.0,410.0,1290.0,3.04,5.26666666667,5.66666666667,4.62222222222,2.0,EnglishandAnother,2.9,30.0,35.0,1.0
Male,300.0,62938.7333333,450.666666667,476.0,442.666666667,1369.33333333,3.93,17.0,15.0,12.0,8.0,Another,3.73,41.0,41.0,1.0
Female,300.0,30600.0,440.0,470.0,390.0,1300.0,3.28,5.26666666667,5.66666666667,4.62222222222,7.0,Another,3.14,38.0,47.0,1.0
Male,0.0,250000.0,490.0,530.0,490.0,1510.0,3.15,5.26666666667,5.66666666667,4.62222222222,10.0,English,3.05,35.0,30.0,1.0
Male,300.0,55000.0,600.0,670.0,520.0,1790.0,3.88,5.26666666667,5.66666666667,4.62222222222,8.0,English,3.66,45.0,64.0,1.0
Female,0.0,150000.0,570.0,490.0,500.0,1560.0,3.4,21.0,25.0,22.0,5.06666666667,English,3.35,45.0,35.0,1.0
Female,0.0,48000.0,520.0,530.0,580.0,1630.0,3.78,5.26666666667,5.66666666667,4.62222222222,5.0,EnglishandAnother,3.43,32.0,20.0,1.0
Male,0.0,18000.0,730.0,660.0,700.0,2090.0,2.45,5.26666666667,5.66666666667,4.62222222222,9.0,English,2.45,40.0,40.0,1.0
Male,300.0,19000.0,590.0,670.0,560.0,1820.0,3.5,5.26666666667,5.66666666667,4.62222222222,8.0,English,3.21,47.0,64.0,1.0
Female,0.0,87000.0,700.0,610.0,710.0,2020.0,3.42,10.27154047,9.90600522193,9.39686684073,10.0,EnglishandAnother,3.14,45.0,83.75,4.0
Female,0.0,120000.0,550.0,420.0,590.0,1560.0,3.57,10.27154047,9.90600522193,9.39686684073,8.0,English,3.42,47.0,47.0,4.0
Female,300.0,98790.8093995,620.0,570.0,660.0,1850.0,3.75,10.27154047,9.90600522193,9.39686684073,10.0,English,3.46,42.0,67.0,4.0
Female,0.0,98790.8093995,620.0,620.0,630.0,1870.0,3.75,31.0,25.0,25.0,6.0365535248,English,3.52,39.0,74.0,4.0
Male,300.0,75000.0,540.0,610.0,570.0,1720.0,4.17,10.27154047,9.90600522193,9.39686684073,9.0,English,3.91,47.0,67.0,4.0
Male,300.0,33000.0,610.0,680.0,490.0,1780.0,3.81,10.27154047,9.90600522193,9.39686684073,6.0,English,3.63,48.0,52.0,4.0
Male,300.0,41235.0,610.0,640.0,540.0,1790.0,4.04,31.0,32.0,26.0,8.0,English,3.86,45.0,65.0,4.0
Male,0.0,60000.0,538.015665796,549.817232376,542.872062663,1630.70496084,3.43,10.27154047,9.90600522193,9.39686684073,6.0365535248,Another,3.43,45.0,63.0,4.0
Female,300.0,85000.0,650.0,570.0,630.0,1850.0,3.6,10.27154047,9.90600522193,9.39686684073,6.0365535248,English,3.52,40.0,48.0,4.0
Female,300.0,0.0,630.0,620.0,630.0,1880.0,4.29,10.27154047,9.90600522193,9.39686684073,8.0,English,4.0,45.0,59.0,4.0
Female,300.0,24000.0,538.015665796,549.817232376,542.872062663,1630.70496084,3.68,20.0,17.0,21.0,2.0,EnglishandAnother,3.59,35.0,45.0,4.0
Female,0.0,90000.0,570.0,620.0,640.0,1830.0,4.35,29.0,25.0,30.0,8.0,English,3.95,47.0,51.5,4.0
Male,0.0,29098.0,400.0,630.0,370.0,1400.0,3.67848563969,10.27154047,9.90600522193,9.39686684073,3.0,Another,3.44864229765,38.0,50.0,4.0
Male,300.0,35498.0,570.0,560.0,630.0,1760.0,3.5,10.27154047,9.90600522193,9.39686684073,7.0,EnglishandAnother,3.31,43.0,59.0,4.0
Female,0.0,150000.0,480.0,580.0,540.0,1600.0,3.84,10.27154047,9.90600522193,9.39686684073,10.0,EnglishandAnother,3.61,35.0,57.0,4.0
Female,0.0,240000.0,538.015665796,549.817232376,542.872062663,1630.70496084,4.04,28.0,24.0,26.0,6.0365535248,English,3.7,45.0,77.0,4.0
Male,300.0,98790.8093995,520.0,610.0,480.0,1610.0,3.6,22.0,24.0,9.39686684073,9.0,English,3.32,45.0,56.0,4.0
Female,0.0,165000.0,580.0,490.0,540.0,1610.0,3.92,10.27154047,9.90600522193,9.39686684073,8.0,English,3.69,72.0,88.0,4.0
Male,0.0,90000.0,450.0,780.0,580.0,1810.0,3.53,10.27154047,9.90600522193,9.39686684073,6.0365535248,Another,3.53,48.0,48.0,4.0
Male,0.0,160000.0,640.0,580.0,640.0,1860.0,3.81,26.0,21.0,28.0,9.0,English,3.63,50.0,82.0,4.0
Male,0.0,65000.0,650.0,490.0,600.0,1740.0,3.31,10.27154047,9.90600522193,9.39686684073,8.0,English,2.95,45.0,69.0,4.0
Female,0.0,144000.0,480.0,320.0,430.0,1230.0,3.83,20.0,16.0,22.0,6.0365535248,English,3.62,35.0,45.0,4.0
Female,0.0,75000.0,620.0,570.0,730.0,1920.0,4.08,10.27154047,9.90600522193,9.39686684073,4.0,English,3.91,49.0,81.0,4.0
Male,0.0,47000.0,580.0,520.0,460.0,1560.0,3.4,10.27154047,9.90600522193,9.39686684073,3.0,Another,3.04,40.0,69.0,4.0
Male,0.0,130000.0,540.0,700.0,570.0,1810.0,3.66,10.27154047,9.90600522193,9.39686684073,9.0,English,3.28,52.0,119.0,4.0
Male,0.0,50000.0,590.0,630.0,610.0,1830.0,3.65,10.27154047,9.90600522193,9.39686684073,10.0,EnglishandAnother,3.43,40.0,55.0,4.0
Male,300.0,50000.0,490.0,600.0,600.0,1690.0,3.54,10.27154047,9.90600522193,9.39686684073,10.0,Another,3.45,45.0,53.0,4.0
Female,0.0,120000.0,590.0,470.0,630.0,1690.0,3.5,10.27154047,9.90600522193,9.39686684073,6.0365535248,English,3.5,43.0,47.0,4.0
Male,300.0,60000.0,550.0,580.0,520.0,1650.0,3.58,10.27154047,9.90600522193,9.39686684073,6.0365535248,EnglishandAnother,3.5,43.0,43.0,4.0
Female,0.0,100000.0,600.0,710.0,700.0,2010.0,3.5,20.0,30.0,23.0,7.0,Another,3.13,49.0,77.0,4.0
Male,0.0,60000.0,720.0,550.0,640.0,1910.0,3.67848563969,30.0,26.0,25.0,6.0365535248,English,3.44864229765,40.0,45.0,4.0
Female,0.0,130000.0,690.0,650.0,650.0,1990.0,4.25,10.27154047,9.90600522193,9.39686684073,4.0,English,3.85,45.0,65.0,4.0
Female,0.0,150000.0,610.0,650.0,650.0,1910.0,4.2,10.27154047,9.90600522193,9.39686684073,4.0,English,3.87,50.0,50.0,4.0
Male,0.0,160000.0,570.0,540.0,570.0,1680.0,3.77,23.0,26.0,24.0,4.0,English,3.59,52.0,72.0,4.0
Female,0.0,130000.0,800.0,670.0,700.0,2170.0,4.09,10.27154047,9.90600522193,9.39686684073,10.0,English,3.72,49.0,77.0,4.0
Male,0.0,90000.0,800.0,660.0,590.0,2050.0,4.33,10.27154047,9.90600522193,9.39686684073,6.0,English,4.0,50.0,96.0,4.0
