@relation 'admission_stats-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-2,13'

@attribute famincome numeric
@attribute SATCRDG numeric
@attribute SATMATH numeric
@attribute SATWRTG numeric
@attribute SATTotal numeric
@attribute HSGPA numeric
@attribute ACTRead numeric
@attribute ACTMath numeric
@attribute ACTEngWrit numeric
@attribute APIScore numeric
@attribute HSGPAunweighted numeric
@attribute Firststyrunitsforgpa numeric
@attribute Firststyeartotcumunits numeric
@attribute Firstyrcumgpa {0,1,2,3,4}

@data
0.059,0.5,0.482143,0.583333,0.5,0.734848,0.023734,0.026325,0.019963,0.888889,0.71875,0.526316,0.300654,4
0.078,0.625,0.696429,0.616667,0.64,0.848485,0.023734,0.026325,0.019963,0.407302,0.848214,0.363966,0.253654,4
0.0482,0.571429,0.571429,0.433333,0.5,0.587121,0.023734,0.026325,0.019963,0.333333,0.59375,0.526316,0.352941,4
0.030132,0.410714,0.482143,0.366667,0.38,0.776515,0.023734,0.026325,0.019963,0.333333,0.915179,0.363966,0.253654,4
0.11,1,0.696429,0.633333,0.786667,0.674242,0.023734,0.026325,0.019963,1,0.674107,0.421053,0.284314,4
0.13,0.339286,0.571429,0.45,0.42,0.621212,0.023734,0.026325,0.019963,1,0.732143,0.460526,0.300654,4
0.085,0.36959,0.394102,0.40614,0.347568,0.568182,0.42199,0.312212,0.488979,0.407302,0.602679,0.434211,0.169935,4
0.07758,0.589286,0.517857,0.483333,0.506667,0.666667,0.023734,0.026325,0.019963,1,0.745536,0.552632,0.261438,4
0.550001,0.36959,0.394102,0.40614,0.347568,0.681818,0.783246,0.746604,0.707988,0.888889,0.660714,0.513158,0.470588,4
0.16,0.696429,0.571429,0.7,0.653333,0.772727,0.023734,0.026325,0.019963,0.777778,0.879464,0.5,0.313725,4
0.05,0.589286,0.303571,0.566667,0.46,0.757576,0.023734,0.026325,0.019963,0.777778,0.861607,0.552632,0.346405,4
0.15,0.5,0.660714,0.783333,0.646667,0.829545,0.023734,0.026325,0.019963,0.777778,0.857143,0.363966,0.253654,4
0.053509,0.75,0.482143,0.783333,0.673333,0.640152,0.023734,0.026325,0.019963,0.888889,0.620536,0.526316,0.398693,4
0.0804,0.696429,0.625,0.55,0.613333,0.909091,0.023734,0.026325,0.019963,0.666667,0.928571,0.513158,0.650327,4
0.03,0.339286,0.285714,0.333333,0.266667,0.742424,0.023734,0.026325,0.019963,0,0.754464,0.328947,0.235294,4
0.0212,0.767857,0.553571,0.516667,0.6,0.924242,0.566492,0.565608,0.598484,0.111111,1,0.526316,0.385621,4
0.024448,0.517857,0.410714,0.283333,0.36,0.666667,0.494241,0.312212,0.415976,0.111111,0.700893,0.526316,0.316993,4
0.07,0.303571,0.517857,0.366667,0.353333,0.753788,0.313613,0.601807,0.379475,0,0.736607,0.394737,0.248366,4
0.055,0.482143,0.482143,0.233333,0.353333,0.602273,0.023734,0.026325,0.019963,0.888889,0.625,0.394737,0.369281,4
0.117,0.714286,0.857143,0.783333,0.8,0.886364,0.023734,0.026325,0.019963,0.777778,0.866071,0.526316,0.490196,4
0.09,0.410714,0.5,0.5,0.44,0.674242,0.277487,0.529408,0.452478,0.777778,0.794643,0.486842,0.294118,4
0.007956,0.535714,0.071429,0.466667,0.313333,0.640152,0.566492,0.239813,0.488979,0.333333,0.611607,0.434211,0.267974,4
0.0185,0.410714,0.607143,0.383333,0.433333,0.659091,0.023734,0.026325,0.019963,0,0.651786,0.434211,0.235294,4
0.0315,0.964286,0.714286,0.716667,0.813333,0.674242,0.023734,0.026325,0.019963,0.888889,0.714286,0.565789,0.372549,4
0.175,0.75,0.821429,0.716667,0.773333,0.731061,0.023734,0.026325,0.019963,0.888889,0.758929,0.526316,0.248366,4
0.055,0.36959,0.394102,0.40614,0.347568,0.950758,0.566492,0.782804,0.525481,0.666667,0.955357,0.552632,0.437908,4
0.087,0.36959,0.394102,0.40614,0.347568,0.674242,0.42199,0.674206,0.415976,0.407302,0.674107,0.486842,0.424837,4
0.0308,0.696429,0.660714,0.616667,0.653333,0.810606,0.710995,0.782804,0.598484,0.111111,0.875,0.526316,0.359477,4
0.07758,0.625,0.821429,0.666667,0.706667,0.69697,0.458115,0.710405,0.598484,1,0.714286,0.578947,0.424837,4
0.0344,0.410714,0.375,0.5,0.393333,0.685606,0.638743,0.42081,0.452478,0.407302,0.741071,0.434211,0.169935,4
0.038041,0.410714,0.410714,0.416667,0.373333,0.867424,0.023734,0.026325,0.019963,0,1,0.460526,0.336601,4
0.07758,0.178571,0.25,0.25,0.16,0.55303,0.023734,0.026325,0.019963,0.407302,0.611607,0.263158,0.179739,4
0.115,0.678571,0.625,0.616667,0.633333,0.829545,0.023734,0.026325,0.019963,0.888889,0.888393,0.526316,0.248366,4
0.2,0.714286,0.571429,0.716667,0.666667,0.681818,0.023734,0.026325,0.019963,0.666667,0.660714,0.460526,0.215686,4
0.014,0.428571,0.607143,0.416667,0.453333,0.829545,0.530366,0.638006,0.452478,0.555556,0.897321,0.552632,0.346405,4
0.024,0.517857,0.553571,0.516667,0.506667,0.700758,0.023734,0.026325,0.019963,0.222222,0.723214,0.486842,0.277778,4
0.003804,0.642857,0.375,0.683333,0.553333,0.518939,0.566492,0.384611,0.452478,0.222222,0.53125,0.363966,0.253654,4
0.036,0.660714,0.732143,0.616667,0.666667,0.621212,0.638743,0.601807,0.415976,0.888889,0.553571,0.486842,0.679739,4
0.03,0.446429,0.482143,0.4,0.406667,0.742424,0.458115,0.565608,0.561982,0.222222,0.834821,0.447368,0.24183,4
0.028672,0.25,0.375,0.333333,0.266667,0.621212,0.023734,0.026325,0.019963,0.777778,0.714286,0.363966,0.253654,4
0.062,0.392857,0.285714,0.266667,0.26,0.636364,0.023734,0.026325,0.019963,0.666667,0.700893,0.363966,0.253654,4
0.096,0.36959,0.394102,0.40614,0.347568,0.689394,0.819372,0.674206,0.74449,0.444444,0.665179,0.363966,0.253654,4
0.15,0.36959,0.394102,0.40614,0.347568,0.753788,0.023734,0.026325,0.019963,0.407302,0.888393,0.363966,0.253654,4
0.00864,0.267857,0.107143,0.3,0.16,0.727273,0.023734,0.026325,0.019963,0.407302,0.857143,0.223684,0.261438,4
0.106,0.714286,0.714286,0.716667,0.72,0.761364,0.023734,0.026325,0.019963,0.777778,0.732143,0.328947,0.20915,4
0.175,0.625,0.553571,0.666667,0.606667,0.931818,0.023734,0.026325,0.019963,0.111111,1,0.363966,0.253654,4
0.025,0.642857,0.785714,0.65,0.693333,0.742424,0.023734,0.026325,0.019963,0.111111,0.754464,0.394737,0.281046,4
0.033,0.321429,0.5,0.433333,0.38,0.659091,0.023734,0.026325,0.019963,0.777778,0.776786,0.394737,0.215686,4
0.18,0.767857,0.625,0.683333,0.693333,0.640152,0.023734,0.026325,0.019963,0.444444,0.754464,0.394737,0.084967,4
0.018,0.589286,0.571429,0.566667,0.56,0.863636,0.891623,0.529408,0.707988,0.333333,0.941964,0.434211,0.267974,4
0.0145,0.410714,0.5,0.633333,0.493333,0.708333,0.566492,0.565608,0.598484,0.555556,0.674107,0.394737,0.287582,4
0.139965,0.36959,0.394102,0.40614,0.347568,0.67803,0.710995,0.565608,0.598484,0.333333,0.709821,0.363966,0.253654,4
0.066224,0.25,0.357143,0.333333,0.26,0.719697,0.023734,0.026325,0.019963,0.666667,0.8125,0.328947,0.248366,4
0.0614,0.589286,0.607143,0.65,0.606667,0.901515,0.674869,0.674206,0.707988,0.777778,1,0.526316,0.418301,4
0,0.928571,0.767857,0.6,0.773333,0.791667,0.891623,0.855203,0.707988,0.777778,0.799107,0.486842,0.705882,4
0.4,0.553571,0.767857,0.6,0.633333,0.795455,0.023734,0.026325,0.019963,0.888889,0.857143,0.363966,0.253654,4
0.02,0.607143,0.660714,0.483333,0.566667,0.784091,0.023734,0.026325,0.019963,0.407302,0.803571,0.526316,0.411765,4
0.024,0.071429,0.464286,0.483333,0.293333,0.810606,0.42199,0.384611,0.452478,0.407302,0.955357,0.526316,0.281046,4
0.16,0.517857,0.625,0.6,0.566667,0.564394,0.023734,0.026325,0.019963,1,0.553571,0.486842,0.418301,4
0.0216,0.36959,0.394102,0.40614,0.347568,0.431818,0.023734,0.026325,0.019963,0.666667,0.330357,0.394737,0.202614,4
0.021734,0.36959,0.394102,0.40614,0.347568,0.791667,0.023734,0.026325,0.019963,0.555556,0.84375,0.526316,0.281046,4
0.051,0.446429,0.642857,0.466667,0.493333,0.818182,0.566492,0.710405,0.561982,0.555556,0.830357,0.539474,0.326797,4
0.050825,0.607143,0.732143,0.683333,0.673333,0.515152,0.023734,0.026325,0.019963,0.777778,0.459821,0.460526,0.281046,4
0.15,0.392857,0.517857,0.416667,0.406667,0.67803,0.674869,0.493209,0.525481,0.444444,0.709821,0.447368,0.30719,4
0.042,0.696429,0.642857,0.766667,0.706667,0.545455,0.023734,0.026325,0.019963,0.111111,0.508929,0.552632,0.294118,4
0.091,0.696429,0.910714,0.7,0.78,0.715909,0.023734,0.026325,0.019963,1,0.71875,0.513158,0.486928,4
0.009,0.392857,0.339286,0.4,0.333333,0.768939,0.023734,0.026325,0.019963,0,0.830357,0.460526,0.248366,4
0.07758,0.589286,0.696429,0.65,0.64,0.689394,0.023734,0.026325,0.019963,0.777778,0.700893,0.460526,0.267974,4
0.04,0.357143,0.428571,0.55,0.413333,0.609848,0.313613,0.42081,0.561982,0.444444,0.71875,0.460526,0.248366,4
0.18,0.75,0.696429,0.716667,0.726667,0.787879,0.023734,0.026325,0.019963,0.407302,0.892857,0.289474,0.163399,4
0.035,0.535714,0.285714,0.583333,0.44,0.791667,0.023734,0.026325,0.019963,0.333333,0.901786,0.363966,0.253654,4
0.0208,0.607143,0.732143,0.633333,0.653333,0.810606,0.023734,0.026325,0.019963,1,0.794643,0.363966,0.253654,4
0.06,0.36959,0.394102,0.40614,0.347568,0.534091,0.927749,0.855203,0.452478,0.407302,0.598214,0.486842,0.183007,4
0.15,0.392857,0.482143,0.516667,0.433333,0.647727,0.023734,0.026325,0.019963,0.777778,0.714286,0.526316,0.27451,4
0.070983,0.267857,0.464286,0.45,0.353333,0.761364,0.023734,0.026325,0.019963,0.407302,0.732143,0.460526,0.150327,4
0.036876,0.5,0.5,0.45,0.453333,0.799242,0.023734,0.026325,0.019963,0.777778,0.866071,0.363966,0.253654,4
0.179,0.678571,0.696429,0.65,0.673333,0.587121,0.023734,0.026325,0.019963,1,0.633929,0.578947,0.428105,4
0.08,0.36959,0.394102,0.40614,0.347568,0.810606,0.42199,0.312212,0.415976,0.333333,0.910714,0.460526,0.281046,4
0.01456,0.375,0.553571,0.4,0.406667,0.700758,0.023734,0.026325,0.019963,0.111111,0.709821,0.368421,0.264706,4
0.014,0.464286,0.464286,0.366667,0.393333,0.829545,0.241361,0.45701,0.415976,0.333333,0.866071,0.578947,0.24183,4
0.05805,0.517857,0.375,0.583333,0.466667,0.681818,0.42199,0.312212,0.525481,0.111111,0.633929,0.460526,0.333333,4
0.235,0.821429,0.642857,0.616667,0.693333,0.662879,0.023734,0.026325,0.019963,0.407302,0.71875,0.197368,0.222222,4
0.040225,0.482143,0.303571,0.516667,0.4,0.867424,0.023734,0.026325,0.019963,0.111111,0.84375,0.460526,0.352941,4
0.0225,0.5,0.392857,0.533333,0.446667,0.628788,0.023734,0.026325,0.019963,0.407302,0.616071,0.263158,0.183007,4
0.016,0.36959,0.394102,0.40614,0.347568,0.731061,0.349738,0.710405,0.379475,1,0.705357,0.421053,0.751634,4
0.032,0.125,0.142857,0.333333,0.133333,0.715909,0.205236,0.203614,0.123964,0.111111,0.754464,0.421053,0.228758,4
0.052,0.803571,0.446429,0.716667,0.653333,0.731061,0.023734,0.026325,0.019963,0.777778,0.758929,0.460526,0.27451,4
0.035,0.696429,0.446429,0.8,0.646667,0.700758,0.023734,0.026325,0.019963,1,0.6875,0.394737,0.519608,4
0.029,0.410714,0.446429,0.5,0.42,0.810606,0.023734,0.026325,0.019963,0.111111,0.785714,0.394737,0.267974,4
0.057751,0.25,0.660714,0.25,0.34,0.795455,0.023734,0.026325,0.019963,0.222222,0.879464,0.473684,0.431373,4
0,0.36959,0.394102,0.40614,0.347568,0.772727,0.023734,0.026325,0.019963,0.777778,0.84375,0.526316,0.20915,4
0.011152,0.446429,0.571429,0.5,0.48,0.799242,0.023734,0.026325,0.019963,0.111111,0.794643,0.363966,0.253654,4
0.3,0.803571,0.857143,0.6,0.76,0.734848,0.023734,0.026325,0.019963,0.888889,0.705357,0.421053,0.320261,4
0.075,0.892857,0.571429,0.833333,0.78,0.757576,0.023734,0.026325,0.019963,0.407302,0.785714,0.526316,0.300654,4
0.02163,0.589286,0.553571,0.45,0.506667,0.628788,0.023734,0.026325,0.019963,0.407302,0.741071,0.526316,0.281046,4
0.07758,0.696429,0.660714,0.616667,0.653333,0.878788,0.023734,0.026325,0.019963,0.888889,0.959821,0.644737,0.470588,4
0.01,0.321429,0.267857,0.333333,0.253333,0.329545,0.023734,0.026325,0.019963,0.111111,0.388393,0.460526,0.183007,4
0.07758,0.035714,0.142857,0.233333,0.06,0.526515,0.023734,0.026325,0.019963,0.111111,0.620536,0.289474,0.098039,4
0.029877,0.517857,0.357143,0.5,0.426667,0.772727,0.494241,0.348412,0.488979,0.888889,0.767857,0.5,0.424837,4
0.034,0.446429,0.553571,0.65,0.533333,0.700758,0.023734,0.026325,0.019963,0.666667,0.825893,0.421053,0.254902,4
0.0336,0.392857,0.464286,0.2,0.3,0.753788,0.023734,0.026325,0.019963,0.666667,0.888393,0.394737,0.281046,4
0.08,0.267857,0.196429,0.183333,0.146667,0.659091,0.023734,0.026325,0.019963,0.222222,0.642857,0.460526,0.183007,4
0.12,0.732143,0.589286,0.666667,0.66,0.848485,0.023734,0.026325,0.019963,0.444444,0.910714,0.5,0.339869,4
0.025,0.232143,0.375,0.233333,0.22,0.469697,0.023734,0.026325,0.019963,0.407302,0.553571,0.342105,0.156863,4
0.204,0.517857,0.535714,0.533333,0.506667,0.863636,0.023734,0.026325,0.019963,0.666667,0.875,0.5,0.287582,4
0.08,0.36959,0.394102,0.40614,0.347568,0.666667,0.819372,0.601807,0.634985,1,0.763393,0.363966,0.253654,4
0.065,0.75,0.482143,0.5,0.56,0.700758,0.783246,0.565608,0.488979,0.888889,0.665179,0.539474,0.333333,4
0.112,0.714286,0.553571,0.633333,0.626667,0.613636,0.023734,0.026325,0.019963,0.407302,0.584821,0.363966,0.253654,4
0.138,0.75,0.607143,0.816667,0.733333,0.640152,0.819372,0.638006,0.707988,0.407302,0.71875,0.263158,0.313725,4
0.112,0.464286,0.303571,0.516667,0.393333,0.761364,0.458115,0.348412,0.452478,0.555556,0.732143,0.363966,0.253654,4
0.025,0.267857,0.267857,0.333333,0.233333,0.848485,0.349738,0.312212,0.306472,0.111111,0.875,0.434211,0.267974,4
0.04,0.25,0.25,0.233333,0.18,0.765152,0.241361,0.131215,0.050961,0.333333,0.745536,0.328947,0.300654,4
0.012,0.36959,0.394102,0.40614,0.347568,0.674242,0.530366,0.529408,0.488979,0.888889,0.633929,0.363966,0.253654,4
0.045,0.36959,0.394102,0.40614,0.347568,0.700758,0.42199,0.674206,0.488979,0.444444,0.674107,0.434211,0.352941,4
0.286,0.553571,0.767857,0.633333,0.646667,0.799242,0.023734,0.026325,0.019963,0.888889,0.830357,0.526316,0.300654,4
0.184892,0.428571,0.875,0.6,0.626667,0.598485,0.023734,0.026325,0.019963,0.407302,0.696429,0.328947,0.411765,4
0.012,0.571429,0.732143,0.616667,0.633333,0.848485,0.023734,0.026325,0.019963,0.555556,0.910714,0.363966,0.253654,4
0.13,0.589286,0.732143,0.6,0.633333,0.5,0.023734,0.026325,0.019963,0.407302,0.589286,0.526316,0.24183,4
0.024,0.428571,0.482143,0.433333,0.413333,0.931818,0.023734,0.026325,0.019963,0.666667,0.946429,0.394737,0.232026,4
0.0126,0.232143,0.410714,0.366667,0.286667,0.75,0.16911,0.312212,0.379475,0.555556,0.75,0.486842,0.281046,4
0.02,0.285714,0.303571,0.25,0.22,0.602273,0.277487,0.348412,0.019963,0.111111,0.709821,0.363966,0.253654,4
0.25,0.982143,0.785714,0.8,0.88,0.643939,1,0.855203,0.853994,1,0.714286,0.223684,0.196078,4
0.014,0.36959,0.394102,0.40614,0.347568,0.594697,0.205236,0.312212,0.233469,0.111111,0.65625,0.394737,0.297386,4
0.024,0.36959,0.394102,0.40614,0.347568,0.67803,0.277487,0.276013,0.26997,0.888889,0.799107,0.394737,0.248366,4
0.16,0.553571,0.678571,0.616667,0.606667,0.799242,0.494241,0.746604,0.561982,0.888889,0.866071,0.363966,0.253654,4
0.086,0.678571,0.660714,0.75,0.7,0.625,0.023734,0.026325,0.019963,0.407302,0.736607,0.355263,0.130719,4
0.071,0.642857,0.696429,0.566667,0.626667,0.753788,0.023734,0.026325,0.019963,0.444444,0.758929,0.526316,0.281046,4
0.027755,0.36959,0.394102,0.40614,0.347568,0.742424,0.349738,0.276013,0.379475,0,0.754464,0.368421,0.326797,4
0.16,0.589286,0.696429,0.516667,0.586667,0.731061,0.023734,0.026325,0.019963,0.666667,0.758929,0.539474,0.418301,4
0.043,0.571429,0.410714,0.566667,0.493333,0.556818,0.023734,0.026325,0.019963,0.555556,0.553571,0.526316,0.352941,4
0.02,0.535714,0.482143,0.733333,0.573333,0.659091,0.023734,0.026325,0.019963,0.555556,0.732143,0.526316,0.359477,4
0.092,0.25,0.535714,0.416667,0.36,0.708333,0.023734,0.026325,0.019963,0.888889,0.754464,0.434211,0.202614,4
0.015,0,0.160714,0.3,0.08,0.375,0.060733,0.203614,0.196967,0,0.330357,0.363966,0.253654,4
0.1,0.339286,0.642857,0.433333,0.44,0.727273,0.023734,0.026325,0.019963,0.777778,0.857143,0.355263,0.248366,4
0.031,0.392857,0.357143,0.466667,0.366667,0.469697,0.023734,0.026325,0.019963,0.111111,0.477679,0.460526,0.281046,4
0.021,0.178571,0.267857,0.25,0.166667,0.943182,0.16911,0.348412,0.26997,0.222222,0.959821,0.363966,0.253654,4
0.301,0.607143,0.571429,0.55,0.56,0.659091,0.023734,0.026325,0.019963,0.407302,0.683036,0.434211,0.202614,4
0.25,0.642857,0.517857,0.6,0.573333,0.647727,0.023734,0.026325,0.019963,0.888889,0.678571,0.460526,0.339869,4
0.058,0.625,0.660714,0.616667,0.626667,0.829545,0.710995,0.674206,0.561982,0.888889,0.821429,0.552632,0.366013,4
0.07758,0.696429,0.5,0.633333,0.6,0.727273,0.023734,0.026325,0.019963,0.407302,0.714286,0.526316,0.470588,4
0.085,0.803571,0.75,0.683333,0.753333,0.981061,0.023734,0.026325,0.019963,0.888889,0.977679,0.565789,0.48366,4
0.06,0.36959,0.394102,0.40614,0.347568,0.810606,0.566492,0.565608,0.634985,0.333333,0.852679,0.486842,0.323529,4
0.07758,0.517857,0.642857,0.316667,0.46,0.606061,0.313613,0.565608,0.306472,0.666667,0.633929,0.552632,0.261438,4
0.025,0.410714,0.5,0.483333,0.433333,0.587121,0.385864,0.276013,0.342973,0.111111,0.553571,0.302632,0.235294,4
0.112,0.36959,0.394102,0.40614,0.347568,0.829545,0.023734,0.026325,0.019963,0.111111,0.830357,0.460526,0.300654,4
0.068,0.5,0.5,0.516667,0.48,0.734848,0.023734,0.026325,0.019963,0.666667,0.71875,0.460526,0.248366,4
0.19952,0.535714,0.803571,0.633333,0.653333,0.776515,0.494241,0.927601,0.671487,1,0.754464,0.565789,0.398693,4
0.07758,0.36959,0.394102,0.40614,0.347568,0.594697,0.458115,0.710405,0.452478,0.407302,0.700893,0.526316,0.281046,4
0.019,0.375,0.428571,0.516667,0.406667,0.772727,0.277487,0.493209,0.415976,0.111111,0.741071,0.363966,0.253654,4
0.0097,0.607143,0.571429,0.616667,0.586667,0.659091,0.638743,0.529408,0.634985,0.333333,0.642857,0.526316,0.333333,4
0.072,0.357143,0.339286,0.433333,0.333333,0.625,0.023734,0.026325,0.019963,0.407302,0.660714,0.394737,0.405229,4
0.13,0.892857,0.767857,0.733333,0.813333,0.829545,0.023734,0.026325,0.019963,0.777778,0.84375,0.486842,0.228758,4
0.085,0.5,0.535714,0.716667,0.573333,0.878788,0.710995,0.565608,0.74449,0.407302,0.924107,0.363966,0.253654,4
0.045399,0.410714,0.446429,0.433333,0.393333,0.715909,0.023734,0.026325,0.019963,0.666667,0.776786,0.460526,0.336601,4
0.14,0.910714,0.875,0.75,0.866667,0.530303,0.023734,0.026325,0.019963,1,0.513393,0.394737,0.320261,4
0.15,0.785714,0.553571,0.7,0.68,0.659091,0.023734,0.026325,0.019963,0.407302,0.709821,0.460526,0.281046,4
0.05,0.392857,0.5,0.483333,0.426667,0.67803,0.023734,0.026325,0.019963,0,0.665179,0.421053,0.228758,4
0.029,0.36959,0.394102,0.40614,0.347568,0.768939,0.385864,0.565608,0.452478,0.444444,0.754464,0.434211,0.235294,4
0.069,0.517857,0.571429,0.55,0.526667,0.727273,0.566492,0.45701,0.598484,0.333333,0.691964,0.363966,0.253654,4
0.0084,0.392857,0.446429,0.466667,0.4,0.640152,0.023734,0.026325,0.019963,0.111111,0.709821,0.394737,0.300654,4
0.185,0.589286,0.678571,0.716667,0.66,0.708333,0.023734,0.026325,0.019963,1,0.754464,0.513158,0.454248,4
0.500001,0.36959,0.394102,0.40614,0.347568,0.55303,0.494241,0.855203,0.561982,0.888889,0.491071,0.526316,0.372549,4
0.06,0.589286,0.553571,0.7,0.606667,0.617424,0.602618,0.384611,0.74449,0.444444,0.571429,0.526316,0.287582,4
0.045,0.410714,0.375,0.483333,0.386667,0.651515,0.023734,0.026325,0.019963,0.111111,0.625,0.394737,0.183007,4
0.175,0.625,0.607143,0.7,0.64,0.795455,0.819372,0.674206,0.780991,1,0.821429,0.157895,0.176471,4
0.013883,0.339286,0.5,0.483333,0.406667,0.761364,0.566492,0.493209,0.379475,0.333333,0.732143,0.526316,0.277778,4
0.028,0.232143,0.303571,0.366667,0.246667,0.75,0.241361,0.276013,0.306472,0.111111,0.8125,0.421053,0.434641,4
0.112,0.553571,0.732143,0.466667,0.566667,0.621212,0.023734,0.026325,0.019963,0.666667,0.651786,0.355263,0.326797,4
0.024,0.75,0.553571,0.716667,0.673333,0.757576,0.023734,0.026325,0.019963,0.777778,0.892857,0.363966,0.253654,4
0.038,0.482143,0.75,0.566667,0.586667,0.583333,0.566492,0.710405,0.415976,0.222222,0.598214,0.460526,0.326797,4
0.042,0.696429,0.910714,0.733333,0.793333,0.727273,0.023734,0.026325,0.019963,1,0.732143,0.578947,0.503268,4
0.058,0.589286,0.375,0.516667,0.466667,0.640152,0.023734,0.026325,0.019963,0.666667,0.598214,0.513158,0.294118,4
0.000038,0.375,0.25,0.566667,0.36,0.670455,0.566492,0.239813,0.598484,0.444444,0.6875,0.552632,0.366013,4
0.07758,0.607143,0.517857,0.55,0.54,0.628788,0.023734,0.026325,0.019963,0.666667,0.741071,0.363966,0.253654,4
0.2,0.36959,0.394102,0.40614,0.347568,0.700758,0.385864,0.638006,0.488979,0.407302,0.723214,0.328947,0.235294,4
0.038,0.642857,0.767857,0.733333,0.72,0.700758,0.023734,0.026325,0.019963,0.222222,0.65625,0.526316,0.418301,4
0.236,0.642857,0.589286,0.65,0.62,0.757576,0.023734,0.026325,0.019963,1,0.776786,0.363966,0.253654,4
0.035,0.36959,0.394102,0.40614,0.347568,0.80303,0.530366,0.746604,0.306472,0.555556,0.84375,0.486842,0.614379,4
0.204,0.36959,0.394102,0.40614,0.347568,0.795455,0.855497,0.855203,0.634985,0.407302,0.821429,0.618421,0.509804,4
0.04,0.36959,0.394102,0.40614,0.347568,0.738636,0.494241,0.45701,0.488979,1,0.700893,0.526316,0.630719,4
0.058623,0.428571,0.625,0.5,0.493333,0.621212,0.023734,0.026325,0.019963,0.333333,0.691964,0.460526,0.248366,4
0.02,0.321429,0.375,0.3,0.28,0.564394,0.023734,0.026325,0.019963,0.111111,0.53125,0.328947,0.267974,4
0.023202,0.285714,0.75,0.616667,0.533333,0.587121,0.023734,0.026325,0.019963,0.407302,0.607143,0.363966,0.253654,4
0.35,0.607143,0.732143,0.55,0.62,0.719697,0.023734,0.026325,0.019963,0.407302,0.732143,0.460526,0.320261,4
0.094,0.267857,0.375,0.266667,0.246667,0.795455,0.023734,0.026325,0.019963,0.111111,0.879464,0.460526,0.277778,4
0.07758,0.642857,0.75,0.666667,0.686667,0.700758,0.023734,0.026325,0.019963,0.555556,0.6875,0.526316,0.437908,4
0.026836,0.392857,0.232143,0.233333,0.226667,0.469697,0.023734,0.026325,0.019963,0.222222,0.553571,0.421053,0.261438,4
0.03,0.589286,0.571429,0.483333,0.526667,0.628788,0.023734,0.026325,0.019963,1,0.59375,0.526316,0.336601,4
0.15,0.392857,0.535714,0.616667,0.493333,0.833333,0.023734,0.026325,0.019963,1,0.857143,0.5,0.320261,4
0.016,0.285714,0.482143,0.35,0.326667,0.727273,0.023734,0.026325,0.019963,0.555556,0.816964,0.368421,0.202614,4
0.016,0.36959,0.394102,0.40614,0.347568,0.659091,0.566492,0.312212,0.561982,0.666667,0.732143,0.363966,0.253654,4
0.012,0.142857,0.125,0.266667,0.106667,0.829545,0.16911,0.203614,0.196967,0.407302,0.959821,0.460526,0.300654,4
0.0144,0.5,0.428571,0.55,0.466667,0.712121,0.023734,0.026325,0.019963,1,0.709821,0.552632,0.29085,4
0.03,0.464286,0.303571,0.4,0.346667,0.651515,0.023734,0.026325,0.019963,0.407302,0.625,0.421053,0.25817,4
0.035,0.375,0.375,0.366667,0.326667,0.625,0.385864,0.348412,0.306472,0,0.736607,0.421053,0.196078,4
0.1135,0.285714,0.607143,0.466667,0.42,0.526515,0.023734,0.026325,0.019963,1,0.486607,0.363966,0.253654,4
0.07758,0.892857,1,0.916667,0.973333,0.761364,1,0.855203,0.780991,0.333333,0.848214,0.363966,0.253654,4
