@relation admission_stats-weka.filters.unsupervised.attribute.Remove-R15-16-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute gender {Male,Female,Unknown}
@attribute Firgen numeric
@attribute famincome numeric
@attribute SATCRDG numeric
@attribute SATMATH numeric
@attribute SATWRTG numeric
@attribute SATTotal numeric
@attribute HSGPA numeric
@attribute ACTRead numeric
@attribute ACTMath numeric
@attribute ACTEngWrit numeric
@attribute APIScore numeric
@attribute FirstLang {English,EnglishandAnother,Another}
@attribute HSGPAunweighted numeric
@attribute Firstyrcumgpa {0,1,2,3,4}

@data
Female,1,0.055047,0.607143,0.642857,0.633333,0.62,0.640152,0.62963,0.625,0.692308,0.333333,Another,0.575893,3
Male,1,0,0.5,0.535714,0.616667,0.533333,0.583333,0.571786,0.517127,0.537006,0.666667,English,0.598214,3
Female,0,0.2,0.767857,0.732143,0.716667,0.746667,0.810606,0.571786,0.517127,0.537006,0.777778,English,0.821429,0
Female,0,0.155,0.561603,0.589212,0.590667,0.565904,0.719697,0.777778,0.583333,0.653846,0.777778,EnglishandAnother,0.678571,3
Female,1,0.048,0.561603,0.589212,0.590667,0.565904,0.753788,0.37037,0.375,0.461538,0.222222,Another,0.709821,3
Female,1,0.020945,0.267857,0.303571,0.333333,0.246667,0.67803,0.296296,0.166667,0.269231,0,Another,0.754464,4
Male,0,0.184,0.5,0.75,0.65,0.626667,0.526515,0.571786,0.517127,0.537006,0.623153,English,0.620536,4
Female,1,0.03,0.357143,0.482143,0.55,0.433333,0.719697,0.571786,0.517127,0.537006,0.222222,Another,0.723214,1
Male,0,0.050149,0.561603,0.589212,0.590667,0.565904,0.867424,0.851852,0.833333,0.923077,0.333333,English,0.84375,0
Male,1,0.039904,0.5,0.339286,0.466667,0.4,0.863636,0.37037,0.208333,0.307692,0.333333,Another,0.866071,3
Female,0,0.06,0.696429,0.482143,0.55,0.56,0.704545,0.571786,0.517127,0.537006,0.888889,English,0.754464,3
Male,0,0.500001,0.214286,0.410714,0.316667,0.26,0.719006,0.571786,0.517127,0.537006,0.623153,Another,0.747357,0
Female,0,0.052,0.642857,0.339286,0.783333,0.58,0.742424,0.571786,0.517127,0.537006,1,EnglishandAnother,0.794643,3
Female,0,0.07,0.696429,0.553571,0.8,0.686667,0.613636,0.571786,0.517127,0.537006,0.666667,English,0.584821,0
Male,1,0.07,0.446429,0.625,0.5,0.5,0.640152,0.571786,0.517127,0.537006,0.111111,EnglishandAnother,0.607143,1
Male,1,0.023187,0.25,0.464286,0.283333,0.28,0.761364,0.571786,0.517127,0.537006,0.222222,Another,0.816964,4
Female,1,0.02,0.125,0.285714,0.25,0.153333,0.674242,0.111111,0.125,0.269231,0,Another,0.642857,2
Female,1,0.039,0.267857,0.196429,0.45,0.253333,0.753788,0.571786,0.517127,0.537006,0,Another,0.799107,2
Female,0,0.195,0.535714,0.660714,0.583333,0.58,0.693182,0.571786,0.517127,0.537006,0.888889,English,0.651786,0
Female,1,0.09302,0.553571,0.392857,0.516667,0.46,0.526515,0.571786,0.517127,0.537006,0.888889,English,0.584821,2
Female,0,0.174,0.839286,0.625,0.783333,0.76,0.674242,0.571786,0.517127,0.537006,1,EnglishandAnother,0.71875,0
Female,0,0.11,0.410714,0.517857,0.483333,0.44,0.738636,0.296296,0.5,0.461538,0.666667,Another,0.741071,4
Male,1,0.0065,0.553571,0.517857,0.516667,0.506667,0.613636,0.555556,0.5,0.653846,0.222222,EnglishandAnother,0.575893,1
Male,1,0.024,0.561603,0.589212,0.590667,0.565904,0.564394,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.575893,4
Unknown,1,0.02,0.75,0.767857,0.7,0.746667,0.681818,0.571786,0.517127,0.537006,0.888889,English,0.767857,4
Female,1,0.027,0.285714,0.428571,0.366667,0.313333,0.719697,0.444444,0.416667,0.384615,0.111111,Another,0.723214,4
Female,1,0.015,0.25,0.357143,0.466667,0.313333,0.761364,0.571786,0.517127,0.537006,0.444444,Another,0.816964,4
Male,1,0.08,0.714286,0.642857,0.533333,0.62,0.685606,0.571786,0.517127,0.537006,0.444444,English,0.705357,3
Male,0,0.1,0.428571,1,0.433333,0.606667,0.518939,0.571786,0.517127,0.537006,0.623153,Another,0.571429,3
Male,0,0.12,0.857143,0.75,0.633333,0.753333,0.674242,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.633929,2
Male,0,0.107,0.678571,0.75,0.6,0.673333,0.727273,0.571786,0.517127,0.537006,0.623153,Another,0.691964,2
Female,1,0.046,0.535714,0.767857,0.633333,0.64,0.810606,0.571786,0.517127,0.537006,0.777778,English,0.955357,0
Female,0,0.35,0.803571,0.785714,0.683333,0.766667,0.609848,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.598214,4
Female,0,0.1,0.392857,0.857143,0.566667,0.593333,0.549242,0.571786,0.517127,0.537006,0.623153,Another,0.647321,0
Male,0,0.500001,0.232143,0.678571,0.483333,0.433333,0.719006,0.571786,0.517127,0.537006,0.888889,Another,0.747357,3
Female,0,0.1606,0.392857,0.875,0.65,0.633333,0.719006,0.571786,0.517127,0.537006,0.888889,Another,0.747357,2
Female,0,0.500001,0.267857,0.803571,0.483333,0.493333,0.719006,0.571786,0.517127,0.537006,0.888889,Another,0.747357,0
Female,0,0.01606,0.285714,1,0.583333,0.613333,0.719006,0.571786,0.517127,0.537006,0.623153,Another,0.747357,0
Female,0,0.06,0.446429,0.928571,0.85,0.753333,0.636364,0.571786,0.517127,0.537006,0.623153,Another,0.75,3
Male,0,0.014,0.446429,0.660714,0.45,0.493333,0.579545,0.571786,0.517127,0.537006,0.555556,Another,0.607143,3
Female,1,0.039,0.357143,0.321429,0.366667,0.3,0.810606,0.571786,0.517127,0.537006,0,Another,0.915179,3
Male,1,0.1,0.321429,0.732143,0.566667,0.52,0.579545,0.571786,0.517127,0.537006,0.623153,Another,0.629464,0
Male,0,0.12,0.714286,0.714286,0.6,0.673333,0.689394,0.571786,0.517127,0.537006,0.444444,English,0.665179,4
Male,0,0.06,0.535714,0.785714,0.683333,0.666667,0.719006,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.747357,3
Female,1,0.028,0.339286,0.339286,0.516667,0.36,0.768939,0.111111,0.166667,0.346154,0.222222,Another,0.754464,2
Male,1,0.044,0.446429,0.464286,0.383333,0.393333,0.715909,0.407407,0.5,0.538462,0.333333,EnglishandAnother,0.763393,4
Male,0,0.065,0.660714,0.857143,0.683333,0.74,0.515152,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.455357,3
Male,1,0.075,0.561603,0.589212,0.590667,0.565904,0.556818,0.571786,0.517127,0.537006,0.222222,English,0.620536,4
Female,1,0.065,0.767857,0.785714,0.8,0.8,0.795455,0.571786,0.517127,0.537006,1,Another,0.857143,1
Female,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.598485,0.296296,0.791667,0.346154,0.623153,Another,0.705357,0
Female,1,0.025,0.803571,0.392857,0.516667,0.553333,0.628788,0.571786,0.517127,0.537006,0.555556,English,0.669643,1
Female,0,0.188,0.482143,0.857143,0.783333,0.713333,0.681818,0.571786,0.517127,0.537006,1,English,0.660714,2
Male,0,0.09302,0.660714,0.607143,0.65,0.633333,0.848485,0.571786,0.517127,0.537006,0.623153,English,0.964286,2
Female,0,0.01,0.714286,0.732143,0.683333,0.713333,0.890152,0.571786,0.517127,0.537006,0.444444,English,0.946429,1
Female,0,0.02749,0.142857,0.178571,0.333333,0.153333,0.587121,0.148148,0.125,0.192308,0.623153,EnglishandAnother,0.651786,3
Female,1,0.06,0.232143,0.785714,0.5,0.48,0.674242,0.571786,0.517127,0.537006,0.623153,Another,0.794643,0
Female,1,0.060008,0.446429,0.571429,0.55,0.5,0.314394,0.259259,0.416667,0.5,0.555556,EnglishandAnother,0.370536,4
Female,0,0.14,0.625,0.482143,0.616667,0.56,0.659091,0.571786,0.517127,0.537006,0.623153,Another,0.611607,2
Female,1,0.048,0.625,0.517857,0.75,0.626667,0.757576,0.571786,0.517127,0.537006,0.623153,English,0.866071,3
Male,0,0.1,0.535714,0.785714,0.566667,0.62,0.848485,0.481481,0.666667,0.538462,0.777778,English,0.892857,1
Female,0,0.165,0.561603,0.589212,0.590667,0.565904,0.628788,0.592593,0.666667,0.5,1,EnglishandAnother,0.602679,3
Female,1,0.0115,0.561603,0.589212,0.590667,0.565904,0.973485,0.592593,0.5,0.5,0,Another,1,1
Female,0,0.332451,0.660714,0.607143,0.6,0.613333,0.776515,0.777778,0.5,0.730769,0.777778,EnglishandAnother,0.915179,3
Female,0,0.05538,0.561603,0.589212,0.590667,0.565904,0.674242,0.592593,0.375,0.461538,0.623153,English,0.754464,0
Male,0,0.32,0.561603,0.589212,0.590667,0.565904,0.488636,0.814815,0.75,0.769231,0.623153,English,0.53125,4
Male,1,0.01225,0.392857,0.410714,0.333333,0.333333,0.761364,0.571786,0.517127,0.537006,0.222222,EnglishandAnother,0.857143,4
Female,1,0.009,0.357143,0.446429,0.5,0.4,0.810606,0.571786,0.517127,0.537006,0.444444,Another,0.794643,3
Female,1,0.045,0.446429,0.375,0.466667,0.393333,0.625,0.571786,0.517127,0.537006,0.333333,EnglishandAnother,0.71875,3
Female,0,0.013,0.446429,0.428571,0.416667,0.393333,0.863636,0.571786,0.517127,0.537006,0.222222,Another,0.977679,0
Female,1,0.123,0.428571,0.571429,0.5,0.473333,0.867424,0.571786,0.517127,0.537006,0.444444,English,0.977679,2
Female,0,0.19,0.303571,0.357143,0.266667,0.253333,0.780303,0.481481,0.416667,0.423077,0.666667,Another,0.763393,1
Female,1,0.03,0.464286,0.392857,0.683333,0.493333,0.984848,0.481481,0.5,0.692308,0,Another,1,0
Female,0,0.155,0.696429,0.482143,0.8,0.66,0.685606,0.571786,0.517127,0.537006,1,English,0.678571,3
Female,1,0.038,0.561603,0.589212,0.590667,0.565904,0.795455,0.259259,0.125,0.230769,0,Another,0.857143,4
Male,1,0.0246,0.5,0.678571,0.516667,0.546667,0.886364,0.571786,0.517127,0.537006,0.888889,English,0.928571,0
Female,1,0.031,0.214286,0.410714,0.383333,0.286667,0.863636,0.333333,0.5,0.230769,0.111111,Another,0.897321,2
Female,1,0.019156,0.535714,0.375,0.333333,0.373333,0.954545,0.571786,0.517127,0.537006,0.623153,Another,0.955357,0
Male,0,0,0.446429,0.482143,0.616667,0.493333,0.583333,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.6875,3
Female,0,0.2,0.714286,0.714286,0.533333,0.646667,0.640152,0.571786,0.517127,0.537006,0.777778,English,0.714286,2
Female,1,0.0142,0.625,0.196429,0.433333,0.38,0.734848,0.571786,0.517127,0.537006,0.623153,English,0.776786,4
Male,0,0.500001,0.303571,0.928571,0.666667,0.626667,0.409091,0.571786,0.517127,0.537006,0.623153,Another,0.482143,0
Female,0,0.07,0.392857,0.375,0.666667,0.453333,0.818182,0.518519,0.416667,0.615385,0.666667,EnglishandAnother,0.883929,1
Male,0,0.19,0.803571,0.642857,0.8,0.76,0.882576,0.571786,0.517127,0.537006,0.666667,English,0.875,4
Female,1,0.0312,0.785714,0.625,0.766667,0.733333,0.848485,0.571786,0.517127,0.537006,0.555556,English,0.861607,1
Female,1,0.028,0.375,0.357143,0.45,0.353333,0.621212,0.222222,0.208333,0.307692,0.222222,EnglishandAnother,0.602679,2
Male,1,0,0.553571,0.517857,0.633333,0.553333,0.776515,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.915179,2
Male,1,0.033,0.589286,0.553571,0.65,0.586667,0.674242,0.571786,0.517127,0.537006,0.222222,English,0.754464,0
Female,1,0.09302,0.535714,0.5,0.516667,0.493333,0.727273,0.571786,0.517127,0.537006,1,English,0.857143,4
Male,0,0.09302,0.607143,0.767857,0.716667,0.7,0.791667,0.481481,0.708333,0.576923,0.623153,English,0.901786,1
Male,0,0.024,0.75,0.785714,0.75,0.773333,0.484848,0.851852,0.791667,0.807692,0.444444,English,0.433036,4
Female,0,0.09302,0.678571,0.571429,0.65,0.626667,0.700758,0.571786,0.517127,0.537006,0.111111,English,0.65625,2
Female,0,0.0085,0.267857,0.517857,0.416667,0.36,0.863636,0.259259,0.541667,0.384615,0.623153,Another,1,0
Male,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.625,0.925926,1,0.846154,1,EnglishandAnother,0.589286,2
Male,1,0.054,0.625,0.535714,0.45,0.513333,0.833333,0.444444,0.541667,0.461538,0.333333,English,0.879464,3
Male,0,0.034,0.857143,0.946429,0.716667,0.86,0.814394,0.888889,1,0.653846,1,English,0.848214,0
Female,1,0.028,0.482143,0.464286,0.616667,0.5,0.647727,0.571786,0.517127,0.537006,0.333333,Another,0.65625,2
Female,1,0.026,0.410714,0.339286,0.5,0.38,0.393939,0.444444,0.166667,0.307692,0.333333,English,0.419643,0
Female,0,0.028,0.561603,0.589212,0.590667,0.565904,0.640152,0.777778,0.583333,0.730769,0.333333,English,0.611607,1
Female,1,0.017,0.732143,0.5,0.766667,0.666667,0.810606,0.814815,0.416667,0.692308,0,Another,0.794643,1
Female,1,0.013,0.392857,0.428571,0.316667,0.333333,0.450758,0.444444,0.25,0.307692,0.333333,Another,0.508929,3
Female,1,0.092,0.428571,0.553571,0.4,0.426667,0.848485,0.518519,0.416667,0.384615,0.623153,English,0.9375,2
Female,1,0.0166,0.553571,0.464286,0.566667,0.506667,0.753788,0.571786,0.517127,0.537006,0.222222,English,0.767857,4
Female,0,0.089,0.678571,0.678571,0.8,0.726667,0.621212,0.555556,0.5,0.538462,1,English,0.6875,2
Male,0,0.075,1,0.75,0.7,0.833333,0.469697,0.571786,0.517127,0.537006,0.623153,English,0.464286,4
Male,1,0.035,0.357143,0.339286,0.383333,0.313333,0.863636,0.222222,0.208333,0.346154,0.111111,EnglishandAnother,0.857143,1
Male,0,0.02,0.561603,0.589212,0.590667,0.565904,0.469697,0.555556,0.333333,0.538462,0.623153,English,0.46875,4
Female,0,0.054,0.642857,0.660714,0.616667,0.633333,0.753788,0.444444,0.625,0.538462,0.888889,English,0.848214,1
Male,1,0.018,0.446429,0.678571,0.25,0.42,0.780303,0.571786,0.517127,0.537006,0.623153,Another,0.919643,4
Female,1,0.0125,0.642857,0.464286,0.533333,0.526667,0.731061,0.571786,0.517127,0.537006,0.666667,EnglishandAnother,0.745536,2
Male,0,0.097,0.857143,0.767857,0.75,0.806667,0.594697,0.571786,0.517127,0.537006,0.623153,English,0.589286,0
Female,1,0.038,0.410714,0.285714,0.45,0.34,0.628788,0.481481,0.208333,0.5,0.222222,EnglishandAnother,0.647321,3
Female,1,0.018779,0.303571,0.196429,0.266667,0.193333,0.606061,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.633929,4
Male,1,0.046,0.561603,0.589212,0.590667,0.565904,0.606061,0.444444,0.291667,0.384615,0.888889,English,0.674107,4
Male,1,0.031336,0.267857,0.517857,0.25,0.293333,0.674242,0.571786,0.517127,0.537006,0.111111,English,0.794643,3
Female,0,0.500001,0.561603,0.589212,0.590667,0.565904,0.719006,0.259259,0.541667,0.5,0.623153,Another,0.747357,2
Male,0,0.09,0.660714,0.678571,0.816667,0.726667,0.693182,0.571786,0.517127,0.537006,0.444444,EnglishandAnother,0.691964,3
Male,0,0.295,0.821429,0.803571,0.95,0.886667,0.454545,0.571786,0.517127,0.537006,1,Another,0.535714,0
Male,1,0.029,0.5,0.625,0.483333,0.513333,0.666667,0.666667,0.416667,0.461538,1,Another,0.629464,4
Male,1,0.0225,0.267857,0.803571,0.35,0.44,0.67803,0.571786,0.517127,0.537006,0.111111,Another,0.799107,1
Female,0,0.07,0.464286,0.446429,0.7,0.52,0.674242,0.444444,0.166667,0.576923,0.623153,English,0.794643,0
Male,0,0.19,0.857143,0.482143,0.633333,0.653333,0.825758,0.571786,0.517127,0.537006,0.555556,English,0.879464,3
Female,1,0.09302,0.561603,0.589212,0.590667,0.565904,0.92803,0.571786,0.517127,0.537006,0.666667,English,0.973214,3
Female,1,0.035,0.25,0.357143,0.316667,0.253333,0.363636,0.407407,0.208333,0.269231,0.444444,Another,0.370536,4
Female,0,0.0174,0.642857,0.732143,0.716667,0.7,0.659091,0.571786,0.517127,0.537006,1,EnglishandAnother,0.611607,0
Female,1,0.031,0.785714,0.75,0.633333,0.726667,0.564394,0.571786,0.517127,0.537006,0.222222,EnglishandAnother,0.53125,2
Male,1,0.09302,0.142857,0.196429,0.1,0.066667,0.659091,0.571786,0.517127,0.537006,0.623153,Another,0.776786,2
Female,1,0.045,0.410714,0.267857,0.35,0.293333,0.632576,0.571786,0.517127,0.537006,0.444444,EnglishandAnother,0.669643,2
Female,1,0.026,0.5,0.267857,0.583333,0.42,0.742424,0.571786,0.517127,0.537006,0.111111,Another,0.776786,4
Male,1,0.046,0.660714,0.535714,0.716667,0.633333,0.659091,0.571786,0.517127,0.537006,0.222222,Another,0.669643,3
Male,0,0.12,0.714286,0.571429,0.733333,0.673333,0.431818,0.592593,0.583333,0.615385,0.666667,EnglishandAnother,0.464286,0
Female,1,0.014,0.571429,0.428571,0.683333,0.546667,0.556818,0.703704,0.291667,0.538462,0.111111,EnglishandAnother,0.517857,2
Female,1,0,0.160714,0.25,0.283333,0.166667,0.640152,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.6875,4
Male,0,0.225,0.625,0.75,0.65,0.673333,0.689394,0.666667,0.875,0.653846,1,EnglishandAnother,0.665179,0
Male,0,0.11,0.535714,0.482143,0.566667,0.506667,0.810606,0.571786,0.517127,0.537006,0.666667,English,0.776786,0
Female,1,0.01128,0.553571,0.428571,0.616667,0.513333,0.628788,0.571786,0.517127,0.537006,0.444444,EnglishandAnother,0.602679,2
Male,1,0.0136,0.375,0.321429,0.416667,0.326667,0.753788,0.571786,0.517127,0.537006,0.333333,Another,0.776786,4
Female,0,0.042,0.589286,0.607143,0.55,0.566667,0.518939,0.571786,0.517127,0.537006,0.555556,English,0.53125,0
Female,1,0.09302,0.561603,0.589212,0.590667,0.565904,0.583333,0.333333,0.208333,0.423077,0.777778,Another,0.6875,4
Male,0,0.035,0.589286,0.589286,0.616667,0.586667,0.575758,0.571786,0.517127,0.537006,1,English,0.584821,4
Female,1,0.025,0.321429,0.339286,0.383333,0.3,0.700758,0.111111,0.208333,0.538462,0,EnglishandAnother,0.625,4
Male,1,0.035,0.375,0.339286,0.3,0.286667,0.537879,0.259259,0.208333,0.346154,0.623153,EnglishandAnother,0.553571,4
Male,0,0.112,0.589286,0.732143,0.783333,0.706667,0.795455,0.571786,0.517127,0.537006,1,Another,0.816964,4
Female,1,0.048,0.561603,0.589212,0.590667,0.565904,0.772727,0.571786,0.517127,0.537006,0.111111,EnglishandAnother,0.910714,4
Female,1,0.026554,0.321429,0.392857,0.516667,0.373333,0.715909,0.571786,0.517127,0.537006,0,EnglishandAnother,0.665179,3
Male,1,0.017,0.553571,0.696429,0.6,0.606667,0.606061,0.571786,0.517127,0.537006,0.666667,EnglishandAnother,0.553571,1
Male,0,0.18,0.571429,0.464286,0.466667,0.473333,0.715909,0.571786,0.517127,0.537006,0.777778,Another,0.754464,4
Female,1,0.0096,0.125,0.178571,0.266667,0.12,0.685606,0.571786,0.517127,0.537006,0.111111,Another,0.785714,1
Male,1,0.078,0.5,0.571429,0.483333,0.493333,0.715909,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.723214,1
Female,0,0.520001,0.561603,0.589212,0.590667,0.565904,0.787879,0.555556,0.5,0.537006,0.623153,English,0.821429,1
Female,1,0.012,0.75,0.732143,0.716667,0.74,0.666667,0.571786,0.517127,0.537006,0.666667,Another,0.660714,1
Female,0,0.09302,0.428571,0.410714,0.45,0.393333,0.200758,0.571786,0.517127,0.537006,0.333333,EnglishandAnother,0.183036,2
Female,1,0.09302,0.303571,0.535714,0.516667,0.42,0.833333,0.571786,0.517127,0.537006,0.111111,EnglishandAnother,0.919643,4
Male,1,0.024,0.561603,0.589212,0.590667,0.565904,0.67803,0.222222,0.208333,0.230769,0.555556,English,0.799107,3
Female,1,0,0.561603,0.589212,0.590667,0.565904,0.5,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.553571,2
Female,1,0.036,0.428571,0.464286,0.416667,0.4,0.549242,0.296296,0.5,0.269231,0.333333,Another,0.553571,4
Male,1,0.024,0.267857,0.589286,0.3,0.34,0.450758,0.222222,0.5,0.192308,0.666667,Another,0.486607,1
Male,0,0.0247,0.482143,0.589286,0.533333,0.513333,0.587121,0.571786,0.517127,0.537006,0.333333,Another,0.53125,4
Female,1,0.03,0.285714,0.285714,0.35,0.253333,0.594697,0.037037,0.125,0.269231,0.333333,EnglishandAnother,0.625,1
Male,1,0.069,0.375,0.410714,0.433333,0.366667,0.594697,0.37037,0.291667,0.346154,0.111111,Another,0.665179,4
Female,1,0.035,0.571429,0.392857,0.6,0.5,0.795455,0.571786,0.517127,0.537006,0.111111,Another,0.816964,4
Female,1,0.013,0.285714,0.303571,0.4,0.28,0.753788,0.333333,0.166667,0.192308,0,EnglishandAnother,0.799107,2
Female,1,0.04,0.321429,0.267857,0.45,0.3,0.757576,0.571786,0.517127,0.537006,0.555556,English,0.790179,4
Female,1,0.09302,0.767857,0.517857,0.633333,0.633333,0.575758,0.571786,0.517127,0.537006,0.623153,English,0.616071,1
Male,1,0.044722,0.517857,0.839286,0.466667,0.593333,0.693182,0.740741,0.708333,0.692308,0.666667,Another,0.732143,4
Female,1,0.023125,0.410714,0.303571,0.366667,0.313333,0.719697,0.571786,0.517127,0.537006,0,Another,0.848214,4
Female,1,0.028,0.214286,0.321429,0.35,0.24,0.80303,0.571786,0.517127,0.537006,0.111111,Another,0.946429,4
Female,1,0.075,0.642857,0.732143,0.716667,0.7,0.643939,0.571786,0.517127,0.537006,0.777778,English,0.629464,3
Unknown,0,0.09,1,0.839286,1,0.986667,0.651515,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.633929,0
Male,1,0.0465,0.071429,0.178571,0.266667,0.1,0.689394,0.571786,0.517127,0.537006,0.222222,EnglishandAnother,0.776786,1
Female,1,0.156,0.535714,0.678571,0.75,0.653333,0.776515,0.571786,0.517127,0.537006,0.555556,English,0.875,1
Female,1,0.02,0.303571,0.178571,0.35,0.22,0.685606,0.185185,0.083333,0.192308,0,Another,0.709821,3
Male,1,0.010307,0.446429,0.517857,0.316667,0.386667,0.829545,0.407407,0.5,0.423077,0.555556,EnglishandAnother,0.870536,4
Female,1,0.032,0.5,0.392857,0.566667,0.46,0.636364,0.851852,0.541667,0.538462,0.666667,EnglishandAnother,0.660714,2
Male,1,0.030237,0.375,0.446429,0.333333,0.34,0.761364,0.259259,0.375,0.423077,0.111111,Another,0.776786,4
Female,1,0.038,0.561603,0.589212,0.590667,0.565904,0.742424,0.703704,0.458333,0.538462,0.623153,English,0.834821,1
Female,1,0.054,0.232143,0.357143,0.466667,0.306667,0.708333,0.444444,0.208333,0.346154,0.623153,Another,0.754464,4
Female,1,0.021046,0.232143,0.339286,0.233333,0.206667,0.602273,0.222222,0.5,0.269231,1,Another,0.575893,4
Female,1,0.005,0.321429,0.428571,0.366667,0.326667,0.719006,0.571786,0.517127,0.537006,0.222222,EnglishandAnother,0.747357,3
Female,0,0.15,0.625,0.678571,0.8,0.706667,0.708333,0.962963,0.583333,0.807692,0.623153,English,0.834821,4
Female,1,0.01664,0.464286,0.464286,0.516667,0.453333,0.640152,0.571786,0.517127,0.537006,0.111111,EnglishandAnother,0.607143,3
Female,0,0.04,0.857143,0.535714,0.833333,0.753333,0.818182,0.814815,0.458333,0.537006,0.623153,English,0.870536,0
Male,1,0.038,0.589286,0.714286,0.75,0.686667,0.962121,0.555556,0.666667,0.5,0.555556,English,0.955357,4
Female,0,0.2,0.561603,0.589212,0.590667,0.565904,0.481061,0.703704,0.375,0.730769,0.623153,English,0.566964,4
Male,0,0,0.392857,0.375,0.566667,0.413333,0.681818,0.333333,0.166667,0.5,1,EnglishandAnother,0.75,2
Unknown,0,0.09302,0.517857,0.714286,0.65,0.62,0.825758,0.571786,0.517127,0.537006,1,English,0.808036,1
Male,1,0.06,0.642857,0.625,0.666667,0.64,0.5,0.571786,0.517127,0.537006,0.888889,Another,0.513393,3
Female,0,0.066,0.732143,0.821429,0.783333,0.793333,0.579545,0.571786,0.517127,0.537006,1,EnglishandAnother,0.602679,1
Male,1,0.008,0.561603,0.589212,0.590667,0.565904,0.530303,0.296296,0.583333,0.346154,0.777778,Another,0.553571,3
Male,0,0.12,0.375,0.428571,0.35,0.34,0.628788,0.571786,0.517127,0.537006,0.623153,English,0.741071,4
Male,0,0.093,0.821429,0.982143,0.75,0.873333,0.878788,0.851852,0.958333,0.846154,0.623153,English,0.888393,0
Female,1,0.0193,0.642857,0.75,0.466667,0.606667,0.829545,0.571786,0.517127,0.537006,0.333333,Another,0.888393,0
Female,1,0.04,0.553571,0.25,0.583333,0.433333,0.602273,0.592593,0.291667,0.5,0,EnglishandAnother,0.616071,4
Female,1,0.032,0.625,0.5,0.633333,0.573333,0.882576,0.571786,0.517127,0.537006,0.777778,English,0.897321,3
